Position,Track Name,Artist,Streams,date,region,id
92,IDGAF,Dua Lipa,4012,2018-09-21--2018-09-28,mt,76cy1WJvNGJTj78UqeA5zr
93,¿Cual es tu plan?,Bad Bunny,3982,2018-09-21--2018-09-28,mt,4HRDBtek0ayfLQ6uc7rjO9
94,New Patek,Lil Uzi Vert,3938,2018-09-21--2018-09-28,mt,0Fpen1PTuEnCmOJtUU9Iud
95,Darkside,Alan Walker,3938,2018-09-21--2018-09-28,mt,1snWlbcbgQpJfknoI30DWG
96,2002,Anne-Marie,3895,2018-09-21--2018-09-28,mt,2BgEsaKNfHUdlh97KmvFyo
97,Flames,David Guetta,3826,2018-09-21--2018-09-28,mt,66BjcDhhwWCcQIBxHMpKXh
98,Ibiza,Ozuna,3806,2018-09-21--2018-09-28,mt,1h9P5WJwyvK8OB7O2YiXgp
99,Subete,Lary Over,3805,2018-09-21--2018-09-28,mt,6CWMm2mJOrKyDH4W1X5d06
100,Mi Cama - Remix,KAROL G,3804,2018-09-21--2018-09-28,mt,38QmUDpkoYlNbMKvpvAsrE
101,Unica - Remix,Ozuna,3802,2018-09-21--2018-09-28,mt,5Sv1rKKMX1yl9kfJ2HTluk
102,Born To Be Yours,Kygo,3775,2018-09-21--2018-09-28,mt,0kHyKhJMukHEPfeh8s7rdM
103,PPP,Kevin Roldan,3686,2018-09-21--2018-09-28,mt,1DcxnVNFAyVl2sDQ646pXS
104,New Rules,Dua Lipa,3684,2018-09-21--2018-09-28,mt,2ekn2ttSfGqwhhate0LSR0
105,Duro y Suave,Leslie Grace,3676,2018-09-21--2018-09-28,mt,31M5m42C3EGlbydf9XB5to
106,Not Alike (feat. Royce Da 5'9),Eminem,3645,2018-09-21--2018-09-28,mt,28FGV3ORH14MYORd7s5dlU
107,8 Letters,Why Don't We,3638,2018-09-21--2018-09-28,mt,4zRZAmBQP8vhNPf9i9opXt
108,Side Effects (feat. Emily Warren),The Chainsmokers,3637,2018-09-21--2018-09-28,mt,5hrXLJJrnKraxRQntH0Vv9
109,Me Niego (feat. Ozuna & Wisin),Reik,3625,2018-09-21--2018-09-28,mt,6jA8JUuPCGYjFcgw0AoM5T
110,Blah Blah Blah,Armin van Buuren,3615,2018-09-21--2018-09-28,mt,0tp6mwUt99QnfY95T30Lqj
111,Havana (feat. Young Thug),Camila Cabello,3597,2018-09-21--2018-09-28,mt,1rfofaqEpACxVEHIZBJe6W
112,I'm a Mess,Bebe Rexha,3589,2018-09-21--2018-09-28,mt,04ZTP5KsCypmtCmQg5tH9R
113,Shape of You,Ed Sheeran,3575,2018-09-21--2018-09-28,mt,7qiZfU4dY1lWllzX7mPBI3
114,Dura - Remix,Daddy Yankee,3569,2018-09-21--2018-09-28,mt,6U2NuJILEOEpW2tVCuqKHb
115,changes,XXXTENTACION,3538,2018-09-21--2018-09-28,mt,7AFASza1mXqntmGtbxXprO
116,Triste,Bryant Myers,3524,2018-09-21--2018-09-28,mt,5MNS5FF4LrTX0jIaI0gory
117,Bandolera,Anuel AA,3515,2018-09-21--2018-09-28,mt,3WapscF576b4Gw6tED2kWL
118,Perfect,Ed Sheeran,3459,2018-09-21--2018-09-28,mt,0tgVpDi06FyKpA1z0VMD4v
119,Greatest,Eminem,3437,2018-09-21--2018-09-28,mt,2XTquzYQAdT1Hk78bOUwsv
120,Zum Zum,Daddy Yankee,3382,2018-09-21--2018-09-28,mt,7lEhOiFtcLXY4P7cuTKuQ8
121,Don’t Matter To Me (with Michael Jackson),Drake,3379,2018-09-21--2018-09-28,mt,6G8kHiVZ1jW7vHMPVRNZU0
122,Africa,TOTO,3366,2018-09-21--2018-09-28,mt,2374M0fQpWi3dLnB54qaLX
123,Nena Maldicion (feat. Lenny Tavarez),Paulo Londra,3350,2018-09-21--2018-09-28,mt,3TnhQSRwT3AVMdXw5JPq0x
124,Drew Barrymore,Bryce Vine,3343,2018-09-21--2018-09-28,mt,0OgGn1ofaj55l2PcihQQGV
125,Sweet but Psycho,Ava Max,3341,2018-09-21--2018-09-28,mt,25sgk305KZfyuqVBQIahim
126,Believer,Imagine Dragons,3324,2018-09-21--2018-09-28,mt,0pqnGHJpmpxLKifKRmU6WP
127,Thunder,Imagine Dragons,3322,2018-09-21--2018-09-28,mt,1zB4vmk8tFRmM9UULNzbLB
128,Mo Bamba,Sheck Wes,3301,2018-09-21--2018-09-28,mt,3QybPutx0Tjk472bBKjNWn
129,Venom - Music From The Motion Picture,Eminem,3275,2018-09-21--2018-09-28,mt,2SL6oP2YAEQbqsrkOzRGO4
130,lovely (with Khalid),Billie Eilish,3233,2018-09-21--2018-09-28,mt,0u2P5u6lvoDfwTYjAADbn4
131,SLOW DANCING IN THE DARK,Joji,3232,2018-09-21--2018-09-28,mt,0UyljEbX9dqI1K0sqdv6B6
132,Te Amo,Piso 21,3188,2018-09-21--2018-09-28,mt,2RVrdr062uLFxXwIxwdXPH
133,Kamikaze,Eminem,3142,2018-09-21--2018-09-28,mt,2gsNpSn7VvvJuSrIDfRoYy
134,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,3133,2018-09-21--2018-09-28,mt,4QtiVmuA88tPQiCOHZuQ5b
135,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,3090,2018-09-21--2018-09-28,mt,7ycWLEP1GsNjVvcjawXz3z
136,Pasado y Presente,Ozuna,3086,2018-09-21--2018-09-28,mt,6NPjHwhEG7eQUQBoPFBrnz
137,Panic Room,Au/Ra,3086,2018-09-21--2018-09-28,mt,3MkuFR7t25mu7Iscp6GGiV
138,FRIENDS,Marshmello,3071,2018-09-21--2018-09-28,mt,08bNPGLD8AhKpnnERrAc6G
139,Remind Me to Forget,Kygo,3051,2018-09-21--2018-09-28,mt,6xTU6B6nFwKKTSZ9ySXS80
140,Only You (with Little Mix),Cheat Codes,3047,2018-09-21--2018-09-28,mt,54l9GJGQ1UCFKe2tzt1Vxt
141,I'm Yours,Jason Mraz,3041,2018-09-21--2018-09-28,mt,3S0OXQeoh0w6AY8WQVckRW
142,The Middle,Zedd,3008,2018-09-21--2018-09-28,mt,09IStsImFySgyp0pIQdqAc
143,Quiero Mas,Ozuna,2975,2018-09-21--2018-09-28,mt,1aYcpI8hXtpAEdBq8fp1pH
144,Wonderwall - Remastered,Oasis,2969,2018-09-21--2018-09-28,mt,5qqabIl2vWzo9ApSC317sa
145,Fuck Love (feat. Trippie Redd),XXXTENTACION,2962,2018-09-21--2018-09-28,mt,7AQim7LbvFVZJE3O8TYgf2
146,SWISH,Tyga,2956,2018-09-21--2018-09-28,mt,55GiOwtxNajXVbpjjIzMnD
147,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,2934,2018-09-21--2018-09-28,mt,0cDwUAF7yQrOLRcFfJpSc2
148,Love No More,Loud Luxury,2905,2018-09-21--2018-09-28,mt,15fZrZhdK0g1BS9sDeW6sD
149,Algún Día Volveras,Santaferia,2895,2018-09-21--2018-09-28,mt,27uAea0qcUz3a7jKnAT7KG
150,X,Nicky Jam,2886,2018-09-21--2018-09-28,mt,39N9RPD9MRb5WmoLzNzPeA
151,Psycho (feat. Ty Dolla $ign),Post Malone,2868,2018-09-21--2018-09-28,mt,3swc6WTsr7rl9DqQKQA55C
152,These Days,Rudimental,2857,2018-09-21--2018-09-28,mt,5CLGzJsGqhCEECcpnFQA8x
153,What Lovers Do (feat. SZA),Maroon 5,2856,2018-09-21--2018-09-28,mt,0GxQ1A5L9xnMOytbP6eKBG
154,Ponle Música,Bryant Myers,2854,2018-09-21--2018-09-28,mt,5OjMzj9AamnqOVoGph315H
155,Tú Y Yo (feat. Nicky Jam & Justin Quiles),Valentino,2847,2018-09-21--2018-09-28,mt,58smOywZbVu8AjWutppiQA
156,STARGAZING,Travis Scott,2832,2018-09-21--2018-09-28,mt,7wBJfHzpfI3032CSD7CE2m
157,I Like Me Better,Lauv,2804,2018-09-21--2018-09-28,mt,2P91MQbaiQOfbiz9VqhqKQ
158,Celoso,Lele Pons,2793,2018-09-21--2018-09-28,mt,33zcmmElV1YbRZe57biUjg
159,Ponle,Rvssian,2788,2018-09-21--2018-09-28,mt,28O1p0bQXH2F6Qn8jBZZR4
