Position,Track Name,Artist,Streams,date,region,id
72,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,10492,2018-09-21--2018-09-28,ro,4hQ6UGyWQIGJmHSo0J88JW
73,Believer,Imagine Dragons,10343,2018-09-21--2018-09-28,ro,0pqnGHJpmpxLKifKRmU6WP
74,Fuck Love (feat. Trippie Redd),XXXTENTACION,10242,2018-09-21--2018-09-28,ro,7AQim7LbvFVZJE3O8TYgf2
75,Sin Pijama,Becky G,10168,2018-09-21--2018-09-28,ro,2ijef6ni2amuunRoKTlgww
76,IDGAF,Dua Lipa,10005,2018-09-21--2018-09-28,ro,76cy1WJvNGJTj78UqeA5zr
77,Call Out My Name,The Weeknd,9964,2018-09-21--2018-09-28,ro,1gm616Plq4ScqNi7TVkZ5N
78,Love Someone,Lukas Graham,9957,2018-09-21--2018-09-28,ro,2JqnpexlO9dmvjUMCaLCLJ
79,SWISH,Tyga,9874,2018-09-21--2018-09-28,ro,55GiOwtxNajXVbpjjIzMnD
80,The Middle,Zedd,9853,2018-09-21--2018-09-28,ro,09IStsImFySgyp0pIQdqAc
81,Good Guy (feat. Jessie Reyez),Eminem,9846,2018-09-21--2018-09-28,ro,4g32MdRoqwGKQd3NXIRhpU
82,Everybody Dies In Their Nightmares,XXXTENTACION,9828,2018-09-21--2018-09-28,ro,3GVkPk8mqxz0itaAriG1L7
83,lovely (with Khalid),Billie Eilish,9590,2018-09-21--2018-09-28,ro,0u2P5u6lvoDfwTYjAADbn4
84,Drip Too Hard,Lil Baby,9258,2018-09-21--2018-09-28,ro,1BxkZE73h9BN3qwuA15TA3
85,FRIENDS,Marshmello,9187,2018-09-21--2018-09-28,ro,08bNPGLD8AhKpnnERrAc6G
86,Single Friends - Architectz Remix,Jay Watts,9145,2018-09-21--2018-09-28,ro,51oCo2VoL6QeCBdMRwMq0k
87,Self Care,Mac Miller,9111,2018-09-21--2018-09-28,ro,5bJ1DrEM4hNCafcDd1oxHx
88,WORKIN ME,Quavo,9095,2018-09-21--2018-09-28,ro,33tNYw9oMtSkGe27NpgS64
89,HUMBLE.,Kendrick Lamar,8938,2018-09-21--2018-09-28,ro,7KXjTSCq5nL1LoYtL7XAwS
90,Nice Guy (with Jessie Reyez),Eminem,8897,2018-09-21--2018-09-28,ro,09FfQO3PqHO4HIJL511Ksi
91,XO Tour Llif3,Lil Uzi Vert,8891,2018-09-21--2018-09-28,ro,7GX5flRQZVHRAGd6B4TmDO
92,RAP DEVIL,Machine Gun Kelly,8885,2018-09-21--2018-09-28,ro,43TP6JCWXgkc2D7Xjz5hBr
93,Leave Me Alone,Flipp Dinero,8806,2018-09-21--2018-09-28,ro,14mHfNsSHN0FbLftyjrV9g
